file,rhythmic_entropy,melodic_range,hnr,spectral_centroid,spectral_bandwidth,zero_crossing_rate,rms_energy
S27RN_segment_1.mp3,-6848.102567891407,3841.3877,-9.9388275,1259.3620664984576,1671.285427569552,0.042862903673596305,0.18341832
U29RN_segment_2.mp3,-5268.910072854968,3995.425,-13435.784,1149.7179707984562,1475.9909170024437,0.044789306814143566,0.19832745
S06RN_segment_2.mp3,-4743.050450599163,4000.5266,-1.2203188,2522.794235452708,2143.5056026546886,0.14566710254530918,0.18201117
U84RN_segment_2.mp3,-4830.941927986667,3999.8064,-0.8612429,2039.4760552938171,1746.5949233881124,0.1314680781361052,0.18613255
S59RN_segment_1.mp3,-5218.267132168524,3984.6794,-87.525024,2017.4624354890955,2168.1233986929356,0.07045235596570718,0.21010153
U85RN_segment_2.mp3,-5275.821238679785,3997.358,-7.905621,2040.1741729822088,1893.599554229249,0.11194619813877044,0.13685295
S74RN_segment_1.mp3,-4526.685304398794,3992.687,-5.60475,2114.919683723096,2158.6796617117116,0.07303500632995735,0.14907861
S22RN_segment_2.mp3,-4777.610597788709,4000.943,38.5981,2204.7014670490344,2162.4857502062996,0.10500302616382373,0.19164616
S85RN_segment_1.mp3,-5009.310485511107,3999.1606,-5.9354825,1658.4258934091397,2053.1221475468055,0.04098473869491827,0.24432972
U31RN_segment_2.mp3,-5371.9545899299665,4000.2742,5.943228,2091.3562806088757,1816.4357388931305,0.11327743259150676,0.19322346
S61RN_segment_2.mp3,-5523.522367189772,3861.7356,32.83005,1634.1415612397238,1859.9874965295749,0.05619537635483298,0.18917643
S04RN_segment_1.mp3,-5612.267270320767,3987.2173,8.300453,1819.7142975476067,1960.9942091387213,0.08054697217039801,0.17128256
S26RN_segment_1.mp3,-5101.549882160088,3996.1226,-1.3039398,2391.31007489628,2227.1266266458815,0.10382379397654584,0.18118061
U87RN_segment_2.mp3,-4915.467889639852,4001.5928,14.237784,1275.187963453186,1524.775541555762,0.054500446983830844,0.19492638
U99RN_segment_2.mp3,-5286.128666321947,3987.087,-2.8851938,1675.6680016299572,1748.3755960466206,0.08449243736673774,0.14061975
S71RN_segment_2.mp3,-5449.486226450699,4000.7834,-11.245951,2631.8282369625185,2294.6456613421537,0.1416900569696162,0.23087253
U45RN_segment_1.mp3,-4513.820054117674,3902.4272,3.4757104,1611.8971707130027,1559.9071578162266,0.09139292377398721,0.15164636
S42RN_segment_2.mp3,-5195.983494273072,4001.7104,-6.3544993,1919.6693243229465,2061.089743327216,0.08522260350035536,0.18541825
S70RN_segment_2.mp3,-4940.446738276951,4001.5386,16.00203,2594.727511196541,2440.7607068961397,0.13189354566453448,0.20562764
S58RN_segment_1.mp3,-4678.73788960789,4001.572,4.125368,1659.8570763184057,1861.3234144907253,0.06605296619580668,0.15888959
U25RN_segment_2.mp3,-4694.00267656826,3975.2341,9.016379,1800.462988571111,1613.8193782822361,0.10413369813877044,0.14468847
U9RN_segment_1.mp3,-4308.158981406193,3971.56,0.64815027,2143.186814154027,2051.535889191293,0.11917394056503199,0.22381248
S29RN_segment_2.mp3,-4584.879781986707,3623.349,28.767706,2219.9127466433238,2211.956055602144,0.08354433191186922,0.27256688
S69RN_segment_2.mp3,-4651.578675196687,3998.1907,19.73546,2193.0360997653684,2313.944134215393,0.06483590696073205,0.22226046
U89RN_segment_1.mp3,-4586.194049283478,4001.416,11.5501,2125.2131076829473,1979.8774634936392,0.11174734585998579,0.18588884
U43RN_segment_1.mp3,-4704.293932730345,3963.0295,3.929951,1105.84180022688,1364.328054867143,0.05649764570007108,0.21713081
U83RN_segment_1.mp3,-3883.684259302123,3992.008,20.46109,1637.4162867333264,1925.8109426637936,0.06103897365849325,0.21687402
U74RN_segment_2.mp3,-4569.75769749393,3983.8062,10.974282,2030.7107065062514,1966.883284929701,0.09834407760305615,0.18232945
U11RN_segment_2.mp3,-4628.846881579627,3900.0303,3.7428756,1337.498695880377,1668.8807940024044,0.05477183002398721,0.19728975
U20RN_segment_1.mp3,-4323.233438309368,4000.5906,10.023427,2457.9590050199035,2046.6485611644416,0.14260345871090974,0.20534864
U77RN_segment_2.mp3,-5021.221413333948,3986.082,4.5789404,1172.4177291735282,1485.1520542586984,0.053443371868336885,0.14934906
U67RN_segment_2.mp3,-5053.554142713569,3998.8113,3.7253895,2440.6479275980387,2256.781400103003,0.12068494025408671,0.2241648
U49RN_segment_1.mp3,-6196.514408523298,3998.9758,-0.8917201,1572.116588453044,1548.8925626415125,0.08485960265636106,0.14929058
U55RN_segment_1.mp3,-4770.171619035215,4000.8096,2.314721,2164.786577371144,1948.0276991402113,0.11632129530916845,0.18584828
U1RN_segment_1.mp3,-4838.28835114404,4000.4995,-0.51915777,2171.1946408383515,1992.2617845299199,0.1160932919109808,0.15553871
S95RN_segment_2.mp3,-5540.017680179159,4001.5168,-12.118655,2158.8115694455873,1953.8992087838367,0.09942023976101634,0.16404678
